Machine;FileDate;SeqNr;LocID1;LocID2;LocID3;MsgID;Message;CheckIn;CheckOut;Speed;Gross;Net;MsgRank;MsgValueDE;Loc1ValueDE;Loc2ValueDE;Loc3ValueDE;DeltaNextMessage;Phase;Job
Machine_A;08.08.2023;224;304;0;0;1326;3.041.326;2023-08-08 01:45:27.703000+00:00;2023-08-08 01:45:53.109000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:02.843000;;1
Machine_A;08.08.2023;225;720;0;0;8072;7.208.072;2023-08-08 01:45:30.546000+00:00;2023-08-08 01:45:30.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:22.563000;;1
Machine_A;08.08.2023;226;304;0;0;1328;3.041.328;2023-08-08 01:45:53.109000+00:00;2023-08-08 01:46:05.281000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:12.172000;;1
Machine_A;08.08.2023;227;304;0;0;1326;3.041.326;2023-08-08 01:46:05.281000+00:00;2023-08-08 01:46:11.718000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:06.437000;;1
Machine_A;08.08.2023;228;304;0;0;1328;3.041.328;2023-08-08 01:46:11.718000+00:00;2023-08-08 01:46:23.109000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:11.391000;;1
Machine_A;08.08.2023;229;304;0;0;1326;3.041.326;2023-08-08 01:46:23.109000+00:00;2023-08-08 01:46:28.015000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:04.906000;;1
Machine_A;08.08.2023;230;304;0;0;1328;3.041.328;2023-08-08 01:46:28.015000+00:00;2023-08-08 01:46:41.734000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:01.531000;;1
Machine_A;08.08.2023;231;720;0;0;8072;7.208.072;2023-08-08 01:46:29.546000+00:00;2023-08-08 01:46:29.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:12.188000;;1
Machine_A;08.08.2023;232;304;0;0;1326;3.041.326;2023-08-08 01:46:41.734000+00:00;2023-08-08 01:47:19.312000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:37.578000;;1
Machine_A;08.08.2023;233;304;0;0;1328;3.041.328;2023-08-08 01:47:19.312000+00:00;2023-08-08 01:47:30.843000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:09.234000;;1
Machine_A;08.08.2023;234;720;0;0;8072;7.208.072;2023-08-08 01:47:28.546000+00:00;2023-08-08 01:47:28.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:02.297000;;1
Machine_A;08.08.2023;235;304;0;0;1326;3.041.326;2023-08-08 01:47:30.843000+00:00;2023-08-08 01:47:55.468000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:24.625000;;1
Machine_A;08.08.2023;236;304;0;0;1328;3.041.328;2023-08-08 01:47:55.468000+00:00;2023-08-08 01:48:07.046000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:11.578000;;1
Machine_A;08.08.2023;237;304;0;0;1326;3.041.326;2023-08-08 01:48:07.046000+00:00;2023-08-08 01:49:37.875000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:20.500000;;1
Machine_A;08.08.2023;238;720;0;0;8072;7.208.072;2023-08-08 01:48:27.546000+00:00;2023-08-08 01:48:27.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:11.079000;;1
Machine_A;08.08.2023;239;110;0;0;1029;1.101.029;2023-08-08 01:48:38.625000+00:00;2023-08-08 01:48:39.093000+00:00;0;143379890;143075553;104;Schnellhalt Maschine;Antrieb : ;;;0 days 00:00:47.921000;;1
Machine_A;08.08.2023;240;720;0;0;8072;7.208.072;2023-08-08 01:49:26.546000+00:00;2023-08-08 01:49:26.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:01.579000;;1
Machine_A;08.08.2023;241;110;0;0;2743;1.102.743;2023-08-08 01:49:28.125000+00:00;2023-08-08 01:49:29.421000+00:00;0;143379890;143075553;106;Programmstart-Taster Leitstand betÃ¤tigt;Antrieb : ;;;0 days 00:00:01.812000;;1
Machine_A;08.08.2023;242;110;0;0;2743;1.102.743;2023-08-08 01:49:29.937000+00:00;2023-08-08 01:49:31.359000+00:00;0;143379890;143075553;106;Programmstart-Taster Leitstand betÃ¤tigt;Antrieb : ;;;0 days 00:00:01.813000;;1
Machine_A;08.08.2023;243;110;0;0;2743;1.102.743;2023-08-08 01:49:31.750000+00:00;2023-08-08 01:49:33.031000+00:00;0;143379890;143075553;106;Programmstart-Taster Leitstand betÃ¤tigt;Antrieb : ;;;0 days 00:00:06.125000;;1
Machine_A;08.08.2023;244;304;0;0;1327;3.041.327;2023-08-08 01:49:37.875000+00:00;2023-08-08 01:50:07.343000+00:00;2900;143379890;143075553;99;Bereitschaft Programmstart;Programm : ;;;0 days 00:00:29.296000;;1
Machine_A;08.08.2023;245;304;0;0;1379;3.041.379;2023-08-08 01:50:07.171000+00:00;2023-08-08 01:50:08.359000+00:00;3000;143379890;143075553;99;fehlende oder falsche Konfiguration Gummituchwaschen;Programm : ;;;0 days 00:00:00.172000;;1
Machine_A;08.08.2023;246;304;0;0;1328;3.041.328;2023-08-08 01:50:07.343000+00:00;2023-08-08 01:50:09.500000+00:00;3000;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:01.016000;;1
Machine_A;08.08.2023;247;304;0;0;1380;3.041.380;2023-08-08 01:50:08.359000+00:00;2023-08-08 01:50:09.328000+00:00;3000;143379890;143075553;99;fehlende oder falsche Konfiguration Druckzylinderwaschen;Programm : ;;;0 days 00:00:01.141000;;1
Machine_A;08.08.2023;248;304;0;0;1327;3.041.327;2023-08-08 01:50:09.500000+00:00;2023-08-08 01:50:11.968000+00:00;3000;143379890;143075553;99;Bereitschaft Programmstart;Programm : ;;;0 days 00:00:02.406000;;1
Machine_A;08.08.2023;249;110;0;0;2744;1.102.744;2023-08-08 01:50:11.906000+00:00;2023-08-08 01:50:13.156000+00:00;3000;143379890;143075553;106;Programmstart-Taster Auslage betÃ¤tigt;Antrieb : ;;;0 days 00:00:00;;1
Machine_A;08.08.2023;250;304;0;0;1344;3.041.344;2023-08-08 01:50:11.906000+00:00;2023-08-08 01:50:19.718000+00:00;3000;143379890;143075553;99;Vorlauf Walzenwaschen;Programm : ;;;0 days 00:00:00.062000;;1
Machine_A;08.08.2023;251;304;0;0;1334;3.041.334;2023-08-08 01:50:11.968000+00:00;2023-08-08 01:53:51.453000+00:00;3000;143379890;143075553;99;Teilprogramm lÃ¤uft;Programm : ;;;0 days 00:00:07.750000;;1
Machine_A;08.08.2023;252;304;0;0;1345;3.041.345;2023-08-08 01:50:19.718000+00:00;2023-08-08 01:53:45.906000+00:00;5900;143379890;143075553;99;Walzenwaschen aktiv;Programm : ;;;0 days 00:00:05.828000;;1
Machine_A;08.08.2023;253;720;0;0;8072;7.208.072;2023-08-08 01:50:25.546000+00:00;2023-08-08 01:50:25.546000+00:00;6000;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;254;720;0;0;8072;7.208.072;2023-08-08 01:51:24.546000+00:00;2023-08-08 01:51:24.546000+00:00;6000;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;255;720;0;0;8072;7.208.072;2023-08-08 01:52:23.546000+00:00;2023-08-08 01:52:23.546000+00:00;6000;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;256;720;0;0;8072;7.208.072;2023-08-08 01:53:22.546000+00:00;2023-08-08 01:53:22.546000+00:00;6000;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:23.360000;;1
Machine_A;08.08.2023;257;304;0;0;1346;3.041.346;2023-08-08 01:53:45.906000+00:00;2023-08-08 01:53:51.312000+00:00;6000;143379890;143075553;99;Nachlauf Walzenwaschen;Programm : ;;;0 days 00:00:05.547000;;1
Machine_A;08.08.2023;258;304;0;0;1327;3.041.327;2023-08-08 01:53:51.453000+00:00;2023-08-08 01:53:56.921000+00:00;3000;143379890;143075553;99;Bereitschaft Programmstart;Programm : ;;;0 days 00:00:05.406000;;1
Machine_A;08.08.2023;259;110;217;0;4086;1.102.174.086;2023-08-08 01:53:56.859000+00:00;2023-08-08 01:53:59.609000+00:00;3000;143379890;143075553;103;BefÃ¼llen aktiv;Antrieb : ;Waschen : ;;0 days 00:00:00.062000;;1
Machine_A;08.08.2023;260;304;0;0;1328;3.041.328;2023-08-08 01:53:56.921000+00:00;2023-08-08 01:53:59.781000+00:00;3000;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:02.860000;;1
Machine_A;08.08.2023;261;304;0;0;1327;3.041.327;2023-08-08 01:53:59.781000+00:00;2023-08-08 01:57:01.546000+00:00;3000;143379890;143075553;99;Bereitschaft Programmstart;Programm : ;;;0 days 00:00:21.765000;;1
Machine_A;08.08.2023;262;720;0;0;8072;7.208.072;2023-08-08 01:54:21.546000+00:00;2023-08-08 01:54:21.546000+00:00;3000;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;263;720;0;0;8072;7.208.072;2023-08-08 01:55:20.546000+00:00;2023-08-08 01:55:20.546000+00:00;3000;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;264;720;0;0;8072;7.208.072;2023-08-08 01:56:19.546000+00:00;2023-08-08 01:56:19.546000+00:00;3000;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:41.829000;;1
Machine_A;08.08.2023;265;40;0;0;2984;402.984;2023-08-08 01:57:01.375000+00:00;2023-08-08 01:57:01.546000+00:00;3000;143379890;143075553;4;Halt und Sperren Seite 2 betÃ¤tigt;Druckwerk 4 : ;;;0 days 00:00:00.171000;;1
Machine_A;08.08.2023;266;304;0;0;1326;3.041.326;2023-08-08 01:57:01.546000+00:00;2023-08-08 02:04:11.640000+00:00;3000;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:17;;1
Machine_A;08.08.2023;267;720;0;0;8072;7.208.072;2023-08-08 01:57:18.546000+00:00;2023-08-08 01:57:18.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:12.782000;;1
Machine_A;08.08.2023;268;50;0;0;1570;501.570;2023-08-08 01:57:31.328000+00:00;2023-08-08 02:41:31.187000+00:00;0;143379890;143075553;4;Schutz Farbwerk vorn geÃ¶ffnet;Druckwerk 5 : ;;;0 days 00:00:00.203000;;1
Machine_A;08.08.2023;269;110;0;0;1029;1.101.029;2023-08-08 01:57:31.531000+00:00;2023-08-08 01:57:32.062000+00:00;0;143379890;143075553;104;Schnellhalt Maschine;Antrieb : ;;;0 days 00:00:46.015000;;1
Machine_A;08.08.2023;270;720;0;0;8072;7.208.072;2023-08-08 01:58:17.546000+00:00;2023-08-08 01:58:17.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;271;720;0;0;8072;7.208.072;2023-08-08 01:59:16.546000+00:00;2023-08-08 01:59:16.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;272;720;0;0;8072;7.208.072;2023-08-08 02:00:15.546000+00:00;2023-08-08 02:00:15.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;273;720;0;0;8072;7.208.072;2023-08-08 02:01:14.546000+00:00;2023-08-08 02:01:14.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;274;720;0;0;8072;7.208.072;2023-08-08 02:02:13.546000+00:00;2023-08-08 02:02:13.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;275;720;0;0;8072;7.208.072;2023-08-08 02:03:12.546000+00:00;2023-08-08 02:03:12.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;276;720;0;0;8072;7.208.072;2023-08-08 02:04:11.546000+00:00;2023-08-08 02:04:11.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:00.094000;;1
Machine_A;08.08.2023;277;304;0;0;1328;3.041.328;2023-08-08 02:04:11.640000+00:00;2023-08-08 02:04:25.875000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:14.235000;;1
Machine_A;08.08.2023;278;304;0;0;1326;3.041.326;2023-08-08 02:04:25.875000+00:00;2023-08-08 02:04:35.500000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:09.625000;;1
Machine_A;08.08.2023;279;304;0;0;1328;3.041.328;2023-08-08 02:04:35.500000+00:00;2023-08-08 02:04:49.734000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:14.234000;;1
Machine_A;08.08.2023;280;304;0;0;1326;3.041.326;2023-08-08 02:04:49.734000+00:00;2023-08-08 02:04:55.421000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:05.687000;;1
Machine_A;08.08.2023;281;304;0;0;1328;3.041.328;2023-08-08 02:04:55.421000+00:00;2023-08-08 02:05:06.781000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:11.360000;;1
Machine_A;08.08.2023;282;304;0;0;1326;3.041.326;2023-08-08 02:05:06.781000+00:00;2023-08-08 02:06:29.968000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:03.765000;;1
Machine_A;08.08.2023;283;720;0;0;8072;7.208.072;2023-08-08 02:05:10.546000+00:00;2023-08-08 02:05:10.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;284;720;0;0;8072;7.208.072;2023-08-08 02:06:09.546000+00:00;2023-08-08 02:06:09.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:20.422000;;1
Machine_A;08.08.2023;285;304;0;0;1328;3.041.328;2023-08-08 02:06:29.968000+00:00;2023-08-08 02:06:43.375000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:13.407000;;1
Machine_A;08.08.2023;286;304;0;0;1326;3.041.326;2023-08-08 02:06:43.375000+00:00;2023-08-08 02:06:54.187000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:10.812000;;1
Machine_A;08.08.2023;287;304;0;0;1328;3.041.328;2023-08-08 02:06:54.187000+00:00;2023-08-08 02:07:05.656000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:11.469000;;1
Machine_A;08.08.2023;288;304;0;0;1326;3.041.326;2023-08-08 02:07:05.656000+00:00;2023-08-08 02:10:08.765000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:02.890000;;1
Machine_A;08.08.2023;289;720;0;0;8072;7.208.072;2023-08-08 02:07:08.546000+00:00;2023-08-08 02:07:08.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;290;720;0;0;8072;7.208.072;2023-08-08 02:08:07.546000+00:00;2023-08-08 02:08:07.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;291;720;0;0;8072;7.208.072;2023-08-08 02:09:06.546000+00:00;2023-08-08 02:09:06.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;292;720;0;0;8072;7.208.072;2023-08-08 02:10:05.546000+00:00;2023-08-08 02:10:05.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:03.219000;;1
Machine_A;08.08.2023;293;304;0;0;1328;3.041.328;2023-08-08 02:10:08.765000+00:00;2023-08-08 02:10:20.015000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:11.250000;;1
Machine_A;08.08.2023;294;304;0;0;1326;3.041.326;2023-08-08 02:10:20.015000+00:00;2023-08-08 02:10:52.875000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:32.860000;;1
Machine_A;08.08.2023;295;304;0;0;1328;3.041.328;2023-08-08 02:10:52.875000+00:00;2023-08-08 02:11:08.046000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:11.671000;;1
Machine_A;08.08.2023;296;720;0;0;8072;7.208.072;2023-08-08 02:11:04.546000+00:00;2023-08-08 02:11:04.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:03.500000;;1
Machine_A;08.08.2023;297;304;0;0;1326;3.041.326;2023-08-08 02:11:08.046000+00:00;2023-08-08 02:11:25.265000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:17.219000;;1
Machine_A;08.08.2023;298;304;0;0;1328;3.041.328;2023-08-08 02:11:25.265000+00:00;2023-08-08 02:11:36.937000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:11.672000;;1
Machine_A;08.08.2023;299;304;0;0;1326;3.041.326;2023-08-08 02:11:36.937000+00:00;2023-08-08 02:11:47.562000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:10.625000;;1
Machine_A;08.08.2023;300;304;0;0;1328;3.041.328;2023-08-08 02:11:47.562000+00:00;2023-08-08 02:12:02.937000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:15.375000;;1
Machine_A;08.08.2023;301;304;0;0;1326;3.041.326;2023-08-08 02:12:02.937000+00:00;2023-08-08 02:12:26.484000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:00.609000;;1
Machine_A;08.08.2023;302;720;0;0;8072;7.208.072;2023-08-08 02:12:03.546000+00:00;2023-08-08 02:12:03.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:22.938000;;1
Machine_A;08.08.2023;303;304;0;0;1328;3.041.328;2023-08-08 02:12:26.484000+00:00;2023-08-08 02:12:38.031000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:11.547000;;1
Machine_A;08.08.2023;304;304;0;0;1326;3.041.326;2023-08-08 02:12:38.031000+00:00;2023-08-08 02:13:13.640000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:24.515000;;1
Machine_A;08.08.2023;305;720;0;0;8072;7.208.072;2023-08-08 02:13:02.546000+00:00;2023-08-08 02:13:02.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:11.094000;;1
Machine_A;08.08.2023;306;304;0;0;1328;3.041.328;2023-08-08 02:13:13.640000+00:00;2023-08-08 02:13:38.500000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:24.860000;;1
Machine_A;08.08.2023;307;304;0;0;1326;3.041.326;2023-08-08 02:13:38.500000+00:00;2023-08-08 02:14:11.593000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:23.046000;;1
Machine_A;08.08.2023;308;720;0;0;8072;7.208.072;2023-08-08 02:14:01.546000+00:00;2023-08-08 02:14:01.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:10.047000;;1
Machine_A;08.08.2023;309;304;0;0;1328;3.041.328;2023-08-08 02:14:11.593000+00:00;2023-08-08 02:14:22.984000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:11.391000;;1
Machine_A;08.08.2023;310;304;0;0;1326;3.041.326;2023-08-08 02:14:22.984000+00:00;2023-08-08 02:14:40.812000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:17.828000;;1
Machine_A;08.08.2023;311;304;0;0;1328;3.041.328;2023-08-08 02:14:40.812000+00:00;2023-08-08 02:14:57.078000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:16.266000;;1
Machine_A;08.08.2023;312;304;0;0;1326;3.041.326;2023-08-08 02:14:57.078000+00:00;2023-08-08 02:14:57.250000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:00.172000;;1
Machine_A;08.08.2023;313;304;0;0;1328;3.041.328;2023-08-08 02:14:57.250000+00:00;2023-08-08 02:15:08.687000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:03.296000;;1
Machine_A;08.08.2023;314;720;0;0;8072;7.208.072;2023-08-08 02:15:00.546000+00:00;2023-08-08 02:15:00.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:08.141000;;1
Machine_A;08.08.2023;315;304;0;0;1326;3.041.326;2023-08-08 02:15:08.687000+00:00;2023-08-08 02:15:11.062000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:02.375000;;1
Machine_A;08.08.2023;316;304;0;0;1328;3.041.328;2023-08-08 02:15:11.062000+00:00;2023-08-08 02:15:21.921000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:10.859000;;1
Machine_A;08.08.2023;317;304;0;0;1326;3.041.326;2023-08-08 02:15:21.921000+00:00;2023-08-08 02:15:24.062000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:02.141000;;1
Machine_A;08.08.2023;318;304;0;0;1328;3.041.328;2023-08-08 02:15:24.062000+00:00;2023-08-08 02:15:35.437000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:11.375000;;1
Machine_A;08.08.2023;319;304;0;0;1326;3.041.326;2023-08-08 02:15:35.437000+00:00;2023-08-08 02:15:51.531000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:16.094000;;1
Machine_A;08.08.2023;320;304;0;0;1328;3.041.328;2023-08-08 02:15:51.531000+00:00;2023-08-08 02:16:11.187000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:08.015000;;1
Machine_A;08.08.2023;321;720;0;0;8072;7.208.072;2023-08-08 02:15:59.546000+00:00;2023-08-08 02:15:59.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:11.641000;;1
Machine_A;08.08.2023;322;304;0;0;1326;3.041.326;2023-08-08 02:16:11.187000+00:00;2023-08-08 02:16:56.406000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:45.219000;;1
Machine_A;08.08.2023;323;304;0;0;1328;3.041.328;2023-08-08 02:16:56.406000+00:00;2023-08-08 02:17:07.875000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:02.140000;;1
Machine_A;08.08.2023;324;720;0;0;8072;7.208.072;2023-08-08 02:16:58.546000+00:00;2023-08-08 02:16:58.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:09.329000;;1
Machine_A;08.08.2023;325;304;0;0;1326;3.041.326;2023-08-08 02:17:07.875000+00:00;2023-08-08 02:19:26.546000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:49.671000;;1
Machine_A;08.08.2023;326;720;0;0;8072;7.208.072;2023-08-08 02:17:57.546000+00:00;2023-08-08 02:17:57.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;327;720;0;0;8072;7.208.072;2023-08-08 02:18:56.546000+00:00;2023-08-08 02:18:56.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:30;;1
Machine_A;08.08.2023;328;304;0;0;1328;3.041.328;2023-08-08 02:19:26.546000+00:00;2023-08-08 02:19:51.343000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:24.797000;;1
Machine_A;08.08.2023;329;304;0;0;1326;3.041.326;2023-08-08 02:19:51.343000+00:00;2023-08-08 02:20:54.562000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:04.203000;;1
Machine_A;08.08.2023;330;720;0;0;8072;7.208.072;2023-08-08 02:19:55.546000+00:00;2023-08-08 02:19:55.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:59;;1
Machine_A;08.08.2023;331;720;0;0;8072;7.208.072;2023-08-08 02:20:54.546000+00:00;2023-08-08 02:20:54.546000+00:00;0;143379890;143075553;99;ZÃ¤hler und Maschinengeschwindigkeit;LogfileUpdate : ;;;0 days 00:00:00.016000;;1
Machine_A;08.08.2023;332;304;0;0;1328;3.041.328;2023-08-08 02:20:54.562000+00:00;2023-08-08 02:21:08.062000+00:00;0;143379890;143075553;99;kein Programmstart mÃ¶glich;Programm : ;;;0 days 00:00:13.500000;;1
Machine_A;08.08.2023;333;304;0;0;1326;3.041.326;2023-08-08 02:21:08.062000+00:00;2023-08-08 02:21:52.500000+00:00;0;143379890;143075553;99;kein Programm aktiv;Programm : ;;;0 days 00:00:44.438000;;1
